capacity,data_level,seed,eer_in_domain,eer_cross_domain,train_seconds,acer_cross_domain,apcer_cross_domain,bpcer_cross_domain,threshold
L4,D1,0,0.19921875,0.49193548387096775,47.83,0.5,0.0,1.0,0.20195727050304413
L4,D1,1,0.296875,0.290994623655914,46.90,0.5,0.0,1.0,4.075070236808642e-08
L4,D1,2,0.169921875,0.41801075268817206,47.32,0.4583333333333333,0.0,0.9166666666666666,0.36874592304229736
